Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,186.06082153320312,202.60243225097656,203.15115356445312,196.3225555419922,197.23709106445312,2772865
2020-01-02,189.89625549316406,206.7788543701172,207.60194396972656,200.9562530517578,203.181640625,3977481
2020-01-03,187.71258544921875,204.40103149414062,206.65692138671875,203.39503479003906,205.0412139892578,2744230
2020-01-06,180.37765502929688,196.41400146484375,203.0292205810547,193.54843139648438,203.0292205810547,4628168
2020-01-07,180.9375762939453,197.02369689941406,199.9502410888672,195.62139892578125,198.15164184570312,3027142
2020-01-08,181.88943481445312,198.0601806640625,198.76133728027344,192.1461181640625,194.52394104003906,2589361
2020-01-09,185.55690002441406,202.0537109375,203.7608642578125,199.4320068359375,200.28558349609375,5299619
2020-01-10,185.8928680419922,202.41952514648438,204.7058868408203,200.28558349609375,204.21812438964844,2843983
2020-01-13,191.9679718017578,209.0347442626953,209.97976684570312,203.15115356445312,203.15115356445312,3017757
2020-01-14,194.2076416015625,211.47352600097656,213.39407348632812,208.82135009765625,209.0347442626953,2856645
2020-01-15,197.79110717773438,215.37559509277344,216.44256591796875,209.76637268066406,210.1626739501953,2242405
2020-01-16,201.06663513183594,218.94232177734375,220.5885009765625,215.83287048339844,215.83287048339844,3076262
2020-01-17,201.59854125976562,219.5215301513672,220.19219970703125,216.0767364501953,218.6984405517578,2665159
2020-01-20,196.3633270263672,213.82086181640625,219.4605712890625,211.96128845214844,219.4605712890625,1554149
2020-01-21,197.5391387939453,215.10122680664062,216.96080017089844,209.8578338623047,211.96128845214844,2321884
2020-01-22,196.5032958984375,213.97328186035156,218.48504638671875,212.38807678222656,216.16819763183594,3501737
2020-01-23,204.1461944580078,222.295654296875,223.11874389648438,212.87583923339844,213.39407348632812,5110307
2020-01-24,206.55384826660156,224.9173583984375,226.19772338867188,221.07626342773438,222.78341674804688,3283397
2020-01-27,197.3711700439453,214.91831970214844,227.2342071533203,210.83334350585938,222.53953552246094,4756750
2020-01-28,196.6152801513672,214.09523010253906,221.86886596679688,210.68092346191406,216.381591796875,4928432
2020-01-29,206.16189575195312,224.49057006835938,231.38014221191406,218.51553344726562,219.43008422851562,21157244
2020-01-30,206.38584899902344,224.7344512939453,226.47207641601562,219.4910430908203,224.97833251953125,3715276
2020-01-31,206.8057861328125,225.19171142578125,230.16075134277344,222.32614135742188,225.83189392089844,3782732
2020-02-03,195.71942138671875,213.1197052001953,221.3201446533203,211.59547424316406,212.7843780517578,2848336
2020-02-04,206.0219268798828,224.33815002441406,225.8928680419922,215.16220092773438,215.16220092773438,3920341
2020-02-05,217.1642608642578,236.4711151123047,239.5500946044922,224.36862182617188,224.36862182617188,7658857
2020-02-06,219.12399291992188,238.6050567626953,243.81797790527344,234.27621459960938,237.78196716308594,6924560
2020-02-07,222.8754425048828,242.69003295898438,244.0923309326172,236.31869506835938,238.6355438232422,3785300
2020-02-10,220.7477569580078,240.37318420410156,243.05584716796875,238.42214965820312,242.23275756835938,2013395
2020-02-11,219.43194580078125,238.94039916992188,245.8909454345703,237.93438720703125,241.2267608642578,3381648
2020-02-12,218.87205505371094,238.33070373535156,241.53160095214844,235.12979125976562,239.30621337890625,1730055
2020-02-13,217.1362762451172,236.4406280517578,239.73300170898438,234.5810546875,237.78196716308594,1480309
2020-02-14,215.65249633789062,234.82493591308594,238.87942504882812,232.50808715820312,236.71499633789062,2054037
2020-02-17,209.8573455810547,228.5145721435547,236.86741638183594,227.53904724121094,235.952880859375,1725357
2020-02-18,207.02975463867188,225.4355926513672,227.7219696044922,222.38711547851562,226.92935180664062,2055290
2020-02-19,214.05673217773438,233.08729553222656,233.84942626953125,227.7219696044922,227.7219696044922,1630968
2020-02-20,213.49681091308594,232.47760009765625,237.59906005859375,231.07530212402344,231.98983764648438,2607921
2020-02-24,205.2940216064453,223.5455322265625,232.8129425048828,220.92384338378906,228.63650512695312,2651095
