Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,2292.973876953125,2333.25,2387.25,2325.0,2386.0,32427
2020-01-02,2292.433837890625,2332.699951171875,2350.0,2301.0,2335.0,44580
2020-01-03,2280.542724609375,2320.60009765625,2384.0,2305.699951171875,2344.0,48755
2020-01-06,2216.02587890625,2254.949951171875,2319.0,2238.050048828125,2302.0,185854
2020-01-07,2210.080322265625,2248.89990234375,2299.64990234375,2225.89990234375,2279.949951171875,47133
2020-01-08,2230.2265625,2269.39990234375,2288.0,2213.10009765625,2230.0,92950
2020-01-09,2307.174560546875,2347.699951171875,2364.699951171875,2270.0,2310.0,56320
2020-01-10,2296.511962890625,2336.85009765625,2375.0,2302.050048828125,2362.300048828125,53610
2020-01-13,2307.469482421875,2348.0,2379.0,2322.050048828125,2350.0,34695
2020-01-14,2288.993896484375,2329.199951171875,2375.0,2321.050048828125,2361.949951171875,22015
2020-01-15,2335.182861328125,2376.199951171875,2413.0,2329.0,2362.0,70824
2020-01-16,2386.875,2428.800048828125,2446.699951171875,2382.800048828125,2391.050048828125,91540
2020-01-17,2451.833740234375,2494.89990234375,2504.0,2428.0,2442.0,82961
2020-01-20,2447.018310546875,2490.0,2510.39990234375,2455.300048828125,2510.39990234375,49994
2020-01-21,2449.278564453125,2492.300048828125,2500.0,2470.0,2490.0,20563
2020-01-22,2374.197509765625,2415.89990234375,2504.0,2381.10009765625,2504.0,65041
2020-01-23,2363.4365234375,2404.949951171875,2455.0,2380.300048828125,2429.699951171875,43429
2020-01-24,2392.0341796875,2434.050048828125,2488.699951171875,2381.300048828125,2420.0,51723
2020-01-27,2400.239990234375,2442.39990234375,2472.39990234375,2416.050048828125,2439.0,28005
2020-01-28,2395.768310546875,2437.85009765625,2488.39990234375,2424.0,2458.199951171875,47003
2020-01-29,2380.978271484375,2422.800048828125,2480.300048828125,2413.14990234375,2456.0,39617
2020-01-30,2405.1044921875,2447.35009765625,2470.0,2422.800048828125,2437.89990234375,29448
2020-01-31,2430.5576171875,2473.25,2487.75,2440.0,2470.0,82088
2020-02-03,2361.323486328125,2402.800048828125,2436.699951171875,2361.800048828125,2390.0,35169
2020-02-04,2378.668701171875,2420.449951171875,2446.300048828125,2404.64990234375,2435.0,29210
2020-02-05,2394.884033203125,2436.949951171875,2485.0,2421.25,2439.35009765625,40264
2020-02-06,2449.03271484375,2492.050048828125,2531.0,2435.0,2458.89990234375,188271
2020-02-07,2485.787109375,2529.449951171875,2555.0,2470.0,2540.0,83246
2020-02-10,2333.56103515625,2374.550048828125,2509.0,2366.300048828125,2509.0,291755
2020-02-11,2251.94482421875,2291.5,2409.0,2278.0,2409.0,178405
2020-02-12,2220.301025390625,2259.300048828125,2321.050048828125,2251.0,2309.85009765625,87417
2020-02-13,2231.84765625,2271.050048828125,2315.0,2244.800048828125,2260.0,145478
2020-02-14,2187.427734375,2225.85009765625,2280.0,2220.0,2278.949951171875,80882
2020-02-17,2163.547607421875,2201.550048828125,2239.0,2196.0,2239.0,276989
2020-02-18,2258.529052734375,2298.199951171875,2309.949951171875,2207.699951171875,2214.60009765625,154281
