Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,119.25926971435547,121.9000015258789,124.0999984741211,121.6500015258789,123.19999694824219,382672
2020-01-02,119.35709381103516,122.0,123.75,121.5,122.05000305175781,694594
2020-01-03,120.92245483398438,123.5999984741211,126.0,122.05000305175781,122.30000305175781,969986
2020-01-06,117.88958740234375,120.5,122.8499984741211,120.19999694824219,122.8499984741211,504687
2020-01-07,121.21595001220703,123.9000015258789,124.9000015258789,122.6500015258789,123.9000015258789,565695
2020-01-08,127.52622985839844,130.35000610351562,132.14999389648438,121.5999984741211,122.8499984741211,1968365
2020-01-09,130.11880493164062,133.0,136.75,130.5,132.5,3437565
2020-01-10,125.91197204589844,128.6999969482422,137.0,128.10000610351562,133.89999389648438,1646576
2020-01-13,128.60238647460938,131.4499969482422,132.5500030517578,126.5999984741211,129.0,895010
2020-01-14,128.260009765625,131.10000610351562,133.0500030517578,130.0,131.0,562181
2020-01-15,134.22781372070312,137.1999969482422,139.8000030517578,131.0,131.6999969482422,3521568
2020-01-16,141.61427307128906,144.75,146.5,135.35000610351562,138.39999389648438,4956798
2020-01-17,138.97276306152344,142.0500030517578,146.25,139.5500030517578,146.0,2038757
2020-01-20,144.01116943359375,147.1999969482422,152.60000610351562,141.0500030517578,142.8000030517578,7308893
2020-01-21,136.9182586669922,139.9499969482422,152.85000610351562,138.10000610351562,147.6999969482422,10078581
2020-01-22,146.01678466796875,149.25,149.89999389648438,141.8000030517578,141.9499969482422,4752154
2020-01-23,156.33819580078125,159.8000030517578,161.10000610351562,149.10000610351562,149.9499969482422,6136199
2020-01-24,151.29981994628906,154.64999389648438,159.0,154.0,159.0,1720185
2020-01-27,148.21804809570312,151.5,158.5,150.10000610351562,153.0,2147348
2020-01-28,148.609375,151.89999389648438,154.39999389648438,148.89999389648438,152.0,1139726
2020-01-29,149.9301300048828,153.25,155.0500030517578,151.1999969482422,153.0,1011987
2020-01-30,143.26657104492188,146.1999969482422,152.85000610351562,145.10000610351562,152.85000610351562,1591316
2020-01-31,143.11959838867188,146.0500030517578,148.0,145.5,147.35000610351562,891768
2020-02-03,142.67861938476562,145.60000610351562,146.85000610351562,138.1999969482422,138.1999969482422,1582734
2020-02-04,143.070556640625,146.0,148.5,145.5500030517578,145.6999969482422,876242
2020-02-05,150.56707763671875,153.64999389648438,154.60000610351562,146.89999389648438,147.5,1881971
2020-02-06,157.86761474609375,161.10000610351562,162.5,153.10000610351562,154.35000610351562,2768062
2020-02-07,158.94554138183594,162.1999969482422,167.3000030517578,160.75,161.6999969482422,2321948
2020-02-10,161.73834228515625,165.0500030517578,166.89999389648438,158.0500030517578,162.0,1610315
2020-02-11,159.7294921875,163.0,166.9499969482422,162.25,165.89999389648438,1073489
2020-02-12,156.15267944335938,159.35000610351562,163.85000610351562,158.0500030517578,163.10000610351562,1149724
2020-02-13,166.49102783203125,169.89999389648438,171.0,157.4499969482422,160.0,3103163
2020-02-14,172.07666015625,175.60000610351562,179.5,168.10000610351562,170.89999389648438,5263958
2020-02-17,171.63568115234375,175.14999389648438,179.6999969482422,173.0500030517578,175.0,2554689
2020-02-18,175.40843200683594,179.0,180.5,172.5,173.64999389648438,1864779
2020-02-19,184.17884826660156,187.9499969482422,189.0,180.5,181.0,3255111
2020-02-20,180.65110778808594,184.35000610351562,188.4499969482422,182.0,187.64999389648438,1209312
2020-02-24,170.018798828125,173.5,183.0,172.75,182.10000610351562,1128127
2020-02-25,170.94976806640625,174.4499969482422,178.8000030517578,170.14999389648438,174.39999389648438,1147499
2020-02-26,169.92080688476562,173.39999389648438,178.1999969482422,170.6999969482422,172.0,1248658
2020-02-27,169.57785034179688,173.0500030517578,180.39999389648438,171.5,173.6999969482422,1435640
2020-02-28,154.14385986328125,157.3000030517578,171.85000610351562,156.10000610351562,168.0500030517578,2708575
2020-03-02,158.40655517578125,161.64999389648438,167.5,155.14999389648438,161.0,2027223
2020-03-03,162.08132934570312,165.39999389648438,167.89999389648438,153.5500030517578,164.89999389648438,3100598
2020-03-04,168.5489044189453,172.0,175.6999969482422,159.25,166.5,2376865
2020-03-05,174.9185028076172,178.5,179.8000030517578,174.0,174.0,3459987
2020-03-06,168.0099334716797,171.4499969482422,176.89999389648438,165.0500030517578,167.0,2386958
2020-03-09,158.55355834960938,161.8000030517578,169.25,160.10000610351562,165.39999389648438,2168127
2020-03-11,168.45086669921875,171.89999389648438,173.89999389648438,162.8000030517578,162.8000030517578,2403104
2020-03-12,152.13499450683594,155.25,165.75,141.10000610351562,165.0,3330292
2020-03-13,153.6049041748047,156.75,164.0,135.0,142.0,2022692
2020-03-16,149.04818725585938,152.10000610351562,158.10000610351562,146.64999389648438,154.0,1117061
2020-03-17,147.0883026123047,150.10000610351562,155.89999389648438,148.10000610351562,154.60000610351562,1276597
2020-03-18,138.0729217529297,140.89999389648438,154.64999389648438,135.10000610351562,151.10000610351562,2308454
2020-03-19,129.4984588623047,132.14999389648438,143.25,126.05000305175781,128.0,1924615
2020-03-20,135.8190460205078,138.60000610351562,144.0,131.0,132.5,2175392
2020-03-23,114.50544738769531,116.8499984741211,130.75,114.0999984741211,115.0,1325875
2020-03-24,118.08221435546875,120.5,125.6500015258789,117.0,124.75,1074741
2020-03-25,132.29127502441406,135.0,137.75,119.3499984741211,120.0,1964831
2020-03-26,129.7434539794922,132.39999389648438,155.0,127.9000015258789,138.0,2082599
2020-03-27,142.97259521484375,145.89999389648438,149.0,130.60000610351562,135.0,2863893
2020-03-30,137.4849395751953,140.3000030517578,145.8000030517578,132.0,142.0,1992260
2020-03-31,140.76771545410156,143.64999389648438,147.89999389648438,141.0,144.5,1117428
2020-04-01,138.90586853027344,141.75,143.60000610351562,139.60000610351562,143.0,534272
2020-04-03,138.0729217529297,140.89999389648438,147.9499969482422,138.1999969482422,142.0,2331595
2020-04-07,152.7229766845703,155.85000610351562,158.60000610351562,145.5,148.5,3744660
2020-04-08,169.0388946533203,172.5,175.0,154.10000610351562,155.0,3799130
2020-04-09,166.05006408691406,169.4499969482422,180.0,166.64999389648438,175.9499969482422,3090895
2020-04-13,168.45086669921875,171.89999389648438,181.0,167.60000610351562,171.8000030517578,4339625
2020-04-15,164.48214721679688,167.85000610351562,177.89999389648438,165.0,174.9499969482422,1987394
