Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,96.55150604248047,99.0,101.30000305175781,98.30000305175781,100.94999694824219,99675
2020-01-02,97.62430572509766,100.0999984741211,104.25,98.5,99.75,632337
2020-01-03,97.62430572509766,100.0999984741211,103.9000015258789,99.0,100.0,211341
2020-01-06,95.91758728027344,98.3499984741211,99.80000305175781,96.1500015258789,97.19999694824219,218808
2020-01-07,95.82006072998047,98.25,105.0,96.25,100.4000015258789,144896
2020-01-08,96.7465591430664,99.19999694824219,101.3499984741211,96.30000305175781,96.30000305175781,241872
2020-01-09,100.6963882446289,103.25,104.0,99.69999694824219,100.9000015258789,345417
2020-01-10,105.08511352539062,107.75,117.25,102.94999694824219,104.4000015258789,2461276
2020-01-13,108.10843658447266,110.8499984741211,113.80000305175781,109.44999694824219,109.80000305175781,576849
2020-01-14,106.10913848876953,108.80000305175781,111.69999694824219,108.44999694824219,110.8499984741211,221776
2020-01-15,107.1331787109375,109.8499984741211,114.4000015258789,108.0999984741211,108.0999984741211,527764
2020-01-16,106.15790557861328,108.8499984741211,111.5999984741211,108.25,111.0999984741211,225134
2020-01-17,106.69430541992188,109.4000015258789,111.0,108.8499984741211,109.8499984741211,433757
2020-01-20,103.37840270996094,106.0,110.25,105.25,109.19999694824219,170101
2020-01-21,101.76921081542969,104.3499984741211,108.3499984741211,103.6500015258789,105.94999694824219,140869
2020-01-22,101.72045135498047,104.30000305175781,106.94999694824219,103.75,106.3499984741211,233482
2020-01-23,104.646240234375,107.30000305175781,109.3499984741211,103.05000305175781,105.19999694824219,385718
2020-01-24,104.45118713378906,107.0999984741211,109.5999984741211,106.55000305175781,107.0,192591
2020-01-27,103.13457489013672,105.75,109.0,105.25,107.0999984741211,112069
2020-01-28,101.57415008544922,104.1500015258789,107.19999694824219,102.9000015258789,106.9000015258789,109909
2020-01-29,101.57415008544922,104.1500015258789,107.0,103.0999984741211,105.3499984741211,148350
2020-01-30,99.18473052978516,101.69999694824219,104.75,101.25,104.69999694824219,158697
2020-01-31,100.45259094238281,103.0,105.9000015258789,97.19999694824219,101.4000015258789,236108
2020-02-03,94.35717010498047,96.75,100.69999694824219,95.0999984741211,95.0999984741211,111537
2020-02-04,102.01303100585938,104.5999984741211,105.69999694824219,97.30000305175781,97.30000305175781,290002
2020-02-05,100.45259094238281,103.0,107.19999694824219,100.19999694824219,105.0,243019
2020-02-06,99.81865692138672,102.3499984741211,105.94999694824219,101.19999694824219,102.5,179264
2020-02-07,107.91338348388672,110.6500015258789,116.0,102.1500015258789,104.0,1421268
2020-02-10,108.54732513427734,111.30000305175781,114.0,107.30000305175781,109.30000305175781,328842
2020-02-11,106.9381332397461,109.6500015258789,114.0,108.3499984741211,114.0,209511
2020-02-12,113.71623229980469,116.5999984741211,119.4000015258789,108.0999984741211,108.0999984741211,1451276
2020-02-13,114.25263977050781,117.1500015258789,122.0,115.55000305175781,117.9000015258789,1150725
