Date,Adj Close,Close,High,Low,Open,Volume
,PRAJIND.NS,PRAJIND.NS,PRAJIND.NS,PRAJIND.NS,PRAJIND.NS,PRAJIND.NS
2010-01-04,78.62606811523438,107.94999694824219,108.4000015258789,105.30000305175781,106.0,4878538
2010-01-05,78.8445816040039,108.25,110.8499984741211,106.25,109.9000015258789,4225803
2010-01-06,79.24516296386719,108.80000305175781,110.69999694824219,106.25,109.80000305175781,4372864
2010-01-07,80.92037963867188,111.0999984741211,113.0,109.44999694824219,109.80000305175781,5384744
2010-01-08,79.09949493408203,108.5999984741211,112.0,107.5999984741211,111.25,2733309
2010-01-11,80.26486206054688,110.19999694824219,112.44999694824219,108.19999694824219,110.0,6479755
2010-01-12,77.20577239990234,106.0,111.0,104.30000305175781,110.0,2939044
2010-01-13,78.37113952636719,107.5999984741211,108.0,103.55000305175781,105.80000305175781,2070883
2010-01-14,78.40755462646484,107.6500015258789,108.69999694824219,106.30000305175781,108.0,1386060
2010-01-15,78.04339599609375,107.1500015258789,108.3499984741211,106.25,108.0,1166716
2010-01-18,79.64576721191406,109.3499984741211,110.30000305175781,104.8499984741211,107.19999694824219,1680386
2010-01-19,76.95085906982422,105.6500015258789,109.0,105.0999984741211,109.0,1796364
2010-01-20,73.09056854248047,100.3499984741211,106.94999694824219,98.44999694824219,106.19999694824219,4119345
2010-01-21,69.88579559326172,95.94999694824219,100.0,95.30000305175781,99.5,2989053
2010-01-22,69.77652740478516,95.80000305175781,96.94999694824219,91.0,93.0999984741211,2342758
2010-01-25,69.26668548583984,95.0999984741211,95.5999984741211,93.0999984741211,94.5,1503711
2010-01-27,66.02550506591797,90.6500015258789,95.19999694824219,90.0,94.0,1548153
2010-01-28,63.094661712646484,85.25,92.19999694824219,84.5,90.69999694824219,4787837
2010-01-29,64.4638671875,87.0999984741211,87.69999694824219,81.5,85.0,2170049
2010-02-01,65.35199737548828,88.30000305175781,89.5999984741211,85.30000305175781,86.0,1347575
2010-02-02,63.46470642089844,85.75,90.0,85.05000305175781,90.0,1539541
2010-02-03,65.31498718261719,88.25,88.9000015258789,85.5,86.0,1448250
2010-02-04,62.94664001464844,85.05000305175781,89.8499984741211,84.19999694824219,89.8499984741211,1286294
2010-02-05,61.54042434692383,83.1500015258789,85.0,80.1500015258789,85.0,1156710
2010-02-08,62.31752014160156,84.19999694824219,85.44999694824219,82.0,84.5999984741211,969086
2010-02-09,63.16866683959961,85.3499984741211,85.69999694824219,83.25,85.0,772696
2010-02-10,62.72459030151367,84.75,87.9000015258789,84.1500015258789,86.0,1586536
2010-02-11,63.42771530151367,85.69999694824219,86.4000015258789,85.30000305175781,85.69999694824219,603912
2010-02-15,62.613582611083984,84.5999984741211,86.9000015258789,83.8499984741211,86.30000305175781,631338
2010-02-16,63.42771530151367,85.69999694824219,86.5,83.1500015258789,85.1500015258789,923588
2010-02-17,63.72373580932617,86.0999984741211,87.44999694824219,85.0999984741211,87.0,932671
2010-02-18,61.614437103271484,83.25,86.25,82.9000015258789,86.1500015258789,1518951
2010-02-19,60.76329803466797,82.0999984741211,83.0,81.4000015258789,82.5,1320261
2010-02-22,60.319236755371094,81.5,83.9000015258789,81.19999694824219,83.0,615748
2010-02-23,60.02318572998047,81.0999984741211,82.0,80.75,82.0,569159
2010-02-24,60.02318572998047,81.0999984741211,81.80000305175781,80.25,81.80000305175781,584905
2010-02-25,58.72798538208008,79.3499984741211,81.55000305175781,79.0,81.55000305175781,1219969
2010-02-26,60.171207427978516,81.30000305175781,82.75,78.69999694824219,80.0,1408023
2010-03-02,61.94749069213867,83.69999694824219,84.19999694824219,82.0,82.0,1119848
2010-03-03,62.94664001464844,85.05000305175781,85.5,83.80000305175781,84.0,802789
2010-03-04,63.42771530151367,85.69999694824219,86.0999984741211,84.30000305175781,85.8499984741211,788174
2010-03-05,64.31584930419922,86.9000015258789,87.80000305175781,86.0,86.0,1478015
2010-03-08,64.38985443115234,87.0,88.80000305175781,86.30000305175781,88.0,998367
2010-03-09,64.31584930419922,86.9000015258789,88.4000015258789,85.4000015258789,87.5,1229786
2010-03-10,64.05680084228516,86.55000305175781,88.44999694824219,85.55000305175781,87.30000305175781,1293449
2010-03-11,64.50086975097656,87.1500015258789,87.55000305175781,85.55000305175781,87.0,620357
2010-03-12,64.90792846679688,87.69999694824219,88.19999694824219,85.55000305175781,87.1500015258789,1132983
2010-03-15,63.02064514160156,85.1500015258789,87.5,84.75,86.5999984741211,648851
2010-03-16,63.72373580932617,86.0999984741211,90.0,84.94999694824219,90.0,532732
2010-03-17,64.38985443115234,87.0,87.9000015258789,86.3499984741211,86.9000015258789,1176768
2010-03-18,63.612728118896484,85.94999694824219,87.69999694824219,85.19999694824219,87.05000305175781,562459
2010-03-19,63.686744689941406,86.05000305175781,86.5999984741211,85.5,86.0,616859
2010-03-22,61.984474182128906,83.75,85.0999984741211,83.3499984741211,85.0999984741211,489787
2010-03-23,61.28137969970703,82.80000305175781,84.5999984741211,82.5999984741211,84.5999984741211,497655
2010-03-25,61.65143966674805,83.30000305175781,84.44999694824219,82.0999984741211,83.0,1530046
2010-03-26,62.391544342041016,84.30000305175781,85.19999694824219,83.80000305175781,84.0,863901
2010-03-29,63.612728118896484,85.94999694824219,88.44999694824219,83.69999694824219,85.0,1203251
2010-03-30,63.90878677368164,86.3499984741211,88.0,85.75,86.5,1244757
2010-03-31,63.797760009765625,86.19999694824219,87.9000015258789,85.9000015258789,87.0,870705
2010-04-01,64.31584930419922,86.9000015258789,87.5,86.0,87.0,535421
2010-04-05,66.9802474975586,90.5,91.0,87.0,87.0,2356189
2010-04-06,65.75904846191406,88.8499984741211,92.94999694824219,88.55000305175781,91.0,3335342
2010-04-07,66.01809692382812,89.19999694824219,90.5999984741211,88.0,90.0,1298671
2010-04-08,65.53703308105469,88.55000305175781,90.5,88.0,89.19999694824219,1415848
2010-04-09,66.86923217773438,90.3499984741211,90.8499984741211,88.55000305175781,89.0,1093202
2010-04-12,66.9802474975586,90.5,91.30000305175781,87.19999694824219,90.0,1106742
2010-04-13,67.68335723876953,91.44999694824219,92.4000015258789,90.5999984741211,91.0,1945549
2010-04-15,67.60934448242188,91.3499984741211,93.80000305175781,90.80000305175781,92.0,2283238
2010-04-16,65.09295654296875,87.94999694824219,91.30000305175781,87.30000305175781,90.0,1398543
2010-04-19,62.79861068725586,84.8499984741211,86.44999694824219,84.3499984741211,85.0,1147873
2010-04-20,64.019775390625,86.5,87.1500015258789,84.3499984741211,84.5999984741211,1348483
2010-04-21,64.2048110961914,86.75,87.5999984741211,85.80000305175781,86.75,1143356
2010-04-22,64.90792846679688,87.69999694824219,88.8499984741211,85.94999694824219,86.05000305175781,1209770
2010-04-23,65.09295654296875,87.94999694824219,88.9000015258789,86.55000305175781,87.5,649407
2010-04-26,67.94239044189453,91.80000305175781,92.5999984741211,87.3499984741211,88.0,1832090
2010-04-27,69.34860229492188,93.69999694824219,95.3499984741211,92.0,92.5,5130026
2010-04-28,68.09042358398438,92.0,94.75,91.5999984741211,92.5,2409777
2010-04-29,69.27459716796875,93.5999984741211,94.30000305175781,92.25,92.5,1491454
2010-04-30,71.53194427490234,96.6500015258789,98.0,94.0,94.5999984741211,2545544
2010-05-03,69.86668395996094,94.4000015258789,96.75,93.5,96.0,1048771
2010-05-04,65.83307647705078,88.94999694824219,95.3499984741211,88.4000015258789,94.94999694824219,1494345
2010-05-05,68.64550018310547,92.75,93.44999694824219,85.69999694824219,88.0,2622402
2010-05-06,67.05426025390625,90.5999984741211,93.9000015258789,90.0999984741211,92.05000305175781,1275528
2010-05-07,63.57573699951172,85.9000015258789,89.9000015258789,85.30000305175781,88.0,1180329
2010-05-10,65.68504333496094,88.75,89.9000015258789,87.0,88.9000015258789,934160
2010-05-11,64.35284423828125,86.94999694824219,89.44999694824219,86.55000305175781,89.19999694824219,664441
2010-05-12,63.24268341064453,85.44999694824219,88.30000305175781,84.05000305175781,87.0,933495
2010-05-13,63.90878677368164,86.3499984741211,88.3499984741211,85.5,86.0,1025059
2010-05-14,62.391544342041016,84.30000305175781,86.19999694824219,84.0,85.9000015258789,808954
2010-05-17,63.13166427612305,85.30000305175781,85.9000015258789,82.0999984741211,83.0,916753
2010-05-18,61.614437103271484,83.25,85.9000015258789,82.69999694824219,85.9000015258789,1250366
2010-05-19,59.46810531616211,80.3499984741211,83.5999984741211,79.55000305175781,83.5999984741211,889688
2010-05-20,59.09803771972656,79.8499984741211,82.3499984741211,78.19999694824219,81.0999984741211,859620
2010-05-21,59.50510787963867,80.4000015258789,81.0,78.0,78.9000015258789,849926
2010-05-24,59.32007598876953,80.1500015258789,82.9000015258789,79.75,81.0,628629
2010-05-25,55.878543853759766,75.5,79.80000305175781,75.05000305175781,79.5,1027017
2010-05-26,57.24776077270508,77.3499984741211,77.6500015258789,75.5,75.5,1111102
